Numr Boletim Ocorrencia,Narrativa,Natureza Ocorrencia,Desc Forma,Municipio,Bairro,Tipo Logradouro,Logradouro,Logr Numero,Logr Complemento,Ano Fato,Mes Fato,Dia Fato,Data Fato,Hora Minuto Fato,Qtde BO
2016.148985,"A GUARNIÇÃO FOI ACIONADA VIA 190(COPOM) ACERCA DE VIOLÊNCIA DOMÉSTICA OCORRIDA NA PENSÃO DO ALEMÃO, EM UMA DAS RESIDÊNCIAS. CHEGANDO AO LOCAL, A GUARNIÇÃO DEPAROU-SE COM A ENVOLVIDA ANA ROSA DA SILVA BRAGA, COM FERIMENTOS NO ROSTO, APRESENTANDO SANGRAMENTOS, E COM O ENVOLVIDO RICARDO JESUS DA SILVA, ESTENDIDO AO SOLO COM APARENTES FERIMENTOS. SEGUNDO POPULARES, APÓS FORTES ESTAMPIDOS E GRITOS, OS MESMOS DEPARARAM-SE COM O ENVOLVIDO CAÍDO AO SOLO E COM A ENVOLVIDA JÁ FERIDA. SEGUNDO A SRA. ANA, A MESMA ENCONTRAVA-SE NO QUARTO AO LADO DO SEU TOMANDO CERVEJA COM O VIZINHO, QUANDO, AO VOLTAR PARA SEU QUARTO, DEPAROU-SE COM O ENVOLVIDO SR. RICARDO, EX-CÔNJUGE DA ENVOLVIDA, O QUAL DE IMEDIATO PUXOU A MESMA PELA ROUPA, DERRUBANDO-A E AGREDINDO-A, DE MODO QUE A SRA. ANA CONSEGUIU ACHAR UM LITRO DE BEBIDA E BATEU NA CABEÇA DO ENVOLVIDO, O QUAL CAIU AO SOLO, APARENTEMENTE DESACORDADO. A ENVOLVIDA TENTOU PASSAR POR CIMA DO SR. RICARDO, PARA IR AO BANHEIRO, QUANDO O MESMO PUXOU-A PELA PERNA, DERRUBANDO-A E, COM OS CACOS DE VIDRO DA GARRAFA, DESFERIU GOLPES NO PESCOÇO E CABEÇA DA SRA. ANA, CAUSANDO GRANDES CORTES. SEGUNDO O SR. RICARDO, O MESMO ESTAVA BEBENDO FORA DE CASA, QUANDO CHEGOU E SUA EX-CÔNJUGE A ATINGIU COM UMA GARRAFA E O MESMO DESMAIOU. APÓS ISSO, A MESMA RETORNOU COM UMA FACA, TENTANDO AGREDI-LO E O MESMO DEFENDEU-SE DESFERINDO GOLPES NO PESCOÇO DA MESMA COM PEDAÇOS DE VIDRO DE UMA GARRAFA. AMBOS FORAM ENCAMINHADOS AO PRONTO ATENDIMENTO DO HOSPITAL REGIONAL ONDE FORAM ATENDIDOS E LIBERADOS, SENDO ENTÃO CONDUZIDOS À DEL. POL. PARA REGISTRO E PROVIDÊNCIAS.",HOMICÍDIO DOLOSO,TENTADO,SINOP,CENTRO,AVENIDA,DAS EMBAUBAS,868,NI,2016,05,03,5/3/2016,21:30:00,1
2016.148993,"ESTA GUPM FOI ACIONADA VIA COPOM PARA ATENDER UMA OCORRÊNCIA DE ROUBO NO BAIRRO QUALIFICADO NESTE ,ONDE A VITIMA RELATOU QUE TRÊS SUSPEITOS DE ESTATURA MEDIANA ADENTRARAM NA SUA RESIDÊNCIA SENDO DOIS ARMADOS ANUNCIANDO O ROUBO SOBRE AMEAÇA USANDO DE VIOLÊNCIA AMARRANDO SEU PAI E ESPOSA E FILHOS SUBTRAINDO DA RESIDÊNCIA UMA TV DE 52 POLEGADAS DE MARCA LG, XBOX , UM CELULAR MARCA SAMSUNG,R$:650,00 REAIS EM DINHEIRO MOEDA CORRENTE E UM VEICULO DE MARCA CHEVROLET/CLASSIC DE COR CINZA DE PLACA ATUA6986 SINOP-MT E OUTROS OBJETOS QUE A VITIMA NÃO SE RECORDA. DIANTE DO FATO OCORRIDO A GUARNIÇÃO POLICIAL MILITAR REALIZOU DILIGENCIA RECEBENDO INFORMAÇÃO QUE O REFERIDO VEICULO ESTAVA ABANDONADO NA ESTRADA SABRINA FUNDO DO BAIRRO MENINO JESUS,FAZENDO PRESENTE NO LOCAL RECUPERANDO O CARRO ROUBADO , QUAL FOI REMOVIDO PELO GUINCHO CATARINENSE FICANDO NO PÁTIO DESTA A DISPOSIÇÃO DA AUTORIDADE POLICIAL.",ROUBO,CONSUMADO,SINOP,MENINO JESUS,ESTRADA,SABRINA,NI,NI,2016,05,03,5/3/2016,20:30:00,1
2016.149005,NA DATA E HORA NESTE CITADO FOMOS ACIONADOS VIA COPOM PARA ATENDERMOS UMA OCORRÊNCIA DE FURTO NO VEICULO. SEGUNDO A VITIMA O MESMO ESTACIONOU O SEU VEICULO GOL MODELO ANTIGO AO LADO DA ESCOLA ALTERNATIVO POR VOLTA DAS 21:00 HORAS QUANDO RETORNOU POR VOLTA DAS 01:00 HORA SURPREENDEU O ACUSADO CLEBIO FRANCISCO DE JESUS NO INTERIOR DO VEICULO PROCURANDO ALGUMA COISA. O ACUSADO CORREU MAS FOI ALCANÇADO SENDO DETIDO PELA VITIMA QUE ACIONARAM A POLICIA MILITAR. A VITIMA INFORMOU QUE O SEU TOCA CD FOI LEVADO DO SEU VEICULO SENDO ENCONTRADO SOMENTE A PARTE DA FRENTE DO SEU TOCA CD CAÍDO PRÓXIMO DO VEICULO. O SEU PRIMO VANALDO FRANCISCO SERRA TAMBÉM FOI DETIDO NAS PROXIMIDADES DO VEICULO. AMBOS ESTAVAM COM VARIAS CHAVES DE VEÍCULOS EM SEUS BOLSOS. OS ACUSADOS FORA ENTREGUES SEM LESÃO CORPORAL A AUTORIDADE DE POLICIA JUDICIARIA CIVIL. REGISTRA-SE.,FURTO,CONSUMADO,SINOP,CENTROS,RUA,DAS ROSAS,S/N,NI,2016,05,04,5/4/2016,01:10:00,1
2016.149089,"NARRA A VITIMA QUE NA DATA DO FATO SUA RESIDENCIA FOI FURTADA, A VITIMA RELATA QUE SUA VIZINHA CHEGOU A LIGAR PARA VITIMA DIZENDO QUE A CASA ESTARIA SENDO FURTADA, POREM COMO A VITIMA E PROFESSORA ESTAVA DANDO EM AULA, NÃO PODE IR EM SUA CASA; A VITIMA RELATA QUE QUANDO CHEGOU EM SUA RESIDENCIA A JANELA ESTAVA ABERTA E NA PARTE INTERNA DA CASA ESTAVA TUDO REVIRADO, E AO VERIFICAR OS PERTENCES PERCEBEU QUE ESTAVA FALTANDO ALGUMAS JOIAS E DEMAIS PERTENCES QUE IRAM SER DESCRIMINADAS MAIS ACIMA; A VITIMA INFORMA QUE NA PARTE DAS SEIS HORAS LIGARAM PARA SUA SOBRINHA QUE TERIA ENCONTRADO UMA BOLSA E QUE LEVARIA A VITIMA TÉ O LOCA AONDE O MESMO ENCONTROU, AO CHEGAR A VITIMA PEGOU SUA BOLSA MAS OS PERTENCES DE VALORES NÃO ESTAVA.",FURTO,CONSUMADO,SINOP,RESIDENCIAL ADRIANO LEITÃO,RUA,PROJETADA 01,NI,NI,2016,05,03,5/3/2016,17:30:00,1
2016.149204,"RELATA A COMUNICANTE QUE NA DATA, HORA E LOCAL ACIMA MENCIONADA, ESTACIONOU SEU VEICULO FORD KA SE, SEDAN, PLACA QBN 9988, NA AVENIDA DAS ITAÚBAS NAS PROXIMIDADES DO HOSPITAL SANTO ANTONIO, QUANDO EM DADO MOMENTO AO APROXIMAR-SE DO VEICULO NOTOU QUE HAVIA DANOS NO VIDRO DIREITO TRASEIRO, E QUE HAVIA SIDO SUBTRAÍDO SUA CARTEIRA DE BOLSO, CONTENDO TODOS SOS SEUS DOCUMENTOS PESSOAIS, E UMA IMPORTÂNCIA DE APROXIMADAMENTE R$7,00 (SETE REAIS), CONTUDO, NO DIA DE HOJE 04/05/2016, POR VOLTA DAS 07:30 HS, FOI INFORMADA DE QUE SUA CARTEIRA HAVIA SIDO ENCONTRADA NAS PROXIMIDADES DA PREFEITURA MUNICIPAL. QUE NA AÇÃO, O AUTOR DO FATO, SE UTILIZOU DE UM PEDAÇO DE CONCRETO, QUEBROU O VIDRO E LOGRANDO ÊXITO EM SUA AÇÃO. AO ENCONTRAR A SUA CARTEIRA NOTOU A FALTA DE SUA CARTEIRA DE IDENTIDADE RG Nº1189825 SSP/MT E DOIS CARTÕES DE BANCO, SENDO UM DO BANDO SANTANDER (AGENCIA DESTA CIDADE DE SINOP) E OUTRO DO BANCO DO BRASIL AGENCIA DA CIDADE DE CLAUDIA.",FURTO,TENTADO,SINOP,JARDIM PARAISO,AVENIDA,FLAMBOYANS,NI,NI,2016,05,03,5/3/2016,21:30:00,1
2016.149618,"A EQUIPE DE POLICIAIS DA DERF, FORMADAS PELOS POLICIAIS FÁBIO AUGUSTO E VINICIUS BECK, LOCALIZARAM O SR. JOELSON, O QUAL ESTAVA EM POSSE DE UM APARELHO CELULAR, QUE É PRODUTO DO CRIME DE ROUBO, REGISTRADO NO BOLETIM DE OCORRÊNCIA Nº 2016.144400. AO SER INDAGADO SOBRE A ORIGEM DO CELULAR, JOELSON DISSE QUE COMPROU DE DOIS RAPAZES PELO VALOR DE R$ 200,00. PORÉM, ELE FOI INFORMADO QUE O PRODUTO ERA ROUBADO, MAS MESMO ASSIM O ACEITOU. PORTANTO, O SR. JOELSON FOI CONDUZIDO ATÉ A DELEGACIA DE POLICIA PARA QUE SEJAM TOMADAS AS DEVIDAS PROVIDÊNCIA.",ROUBO,CONSUMADO,SINOP,JARDIM DAS VIOLETAS,RUA,DAS DALIAS,505,NI,2016,05,04,5/4/2016,11:00:00,1
2016.149627,NARRA A VITIMA QUE NA DATA DO FATO EXTRAVIOU A CHAVE DO SEU VEICULO E AO VOLTAR NO CARRO SUA BOLSA QUE ESTAVA NO VEICULO NÃO ESTAVA MAIS.,FURTO,CONSUMADO,SINOP,NAO ESPECIFICADO,NI,NAO INFORMADO,NI,NI,2016,05,04,5/4/2016,09:00:00,1
2016.149913,"ESTA GUPM FOI ACIONADA PELO COPOM PARA ATENDER UMA OCORRÊNCIA DE NATUREZA FURTO MA LOJA TECELAGEM AVENIDA, CHEGANDO LOCAL A SENHORA SANDRA REGINA DE CARVALHO GERENTE DA LOJA, NOS RELATOU QUE PEGA EM FLAGRANTE A CONDUZIDA ROSINEIA RUBIA DA SILVA, FURTANDO 13 PEÇAS DE ROUPAS FEMININAS DA LOJA, VISTO QUE AS PEÇAS DE ROUPAS TEM UM SENSOR ELETRÔNICO QUE SE NÃO FOR RETIRADO AO PASSAR PELA PORTA DE SAÍDA ELE EMITE SINAIS SONOROS, SABENDO DISSO E SUSPEITA RETIROU OS SENSORES ELETRÔNICOS DAS ROUPAS E ENROLOU OS SENSORES EM UMA FRAUDA DESCARTÁVEL E IA JOGAR NO LIXO, ASSIM PODERIA PASSAR PELA PORTA SEM QUAIS QUER PROBLEMAS, A SUSPEITA JÁ TINHA FURTADO MAIS CINCO PEÇAS DE ROUPAS EM OUTRA LOJA SENDO TRÊS CUECAS BOX E DUAS CAMISETAS, A SUSPEITA NÃO QUIS FALAR QUAL A OUTRA LOJA QUE ELA FEZ O FURTO. SEGUNDO A MESMO SEU MARIDO ESTÁ CUMPRINDO PENA NO PRESÍDIO FERRUGEM POR ROUBO, E A MESMA NÃO ESTA TRABALHANDO, POR ISSO ESTAVA FAZENDO OS FURTOS. FORAM ENCAMINHADOS AS ROUPAS E OS SENSORES JUNTAMENTE COM A SUSPEITA PARA AS DELEGACIA. LAVRA O PRESENTE BOLETIM E REGISTRA NA DELEGACIA PARA AS PROVIDENCIAS.",FURTO,CONSUMADO,SINOP,CENTRO,AVENIDA,JULIO CAMPOS,615,NI,2016,05,04,5/4/2016,14:10:00,1
2016.149995,NARRA QUE A SUA IRMÃ DE QUATORZE ANOS DE IDADE DEIXOU A BICICLETA NO BICICLETÁRIO DA ESCOLA ÊNIO PEPINO E QUANDO RETORNOU PARA PEGA-LA NÃO MAIS A ENCONTROU. NO LOCAL EXISTE CIRCUITO DE CÂMERAS.,FURTO,CONSUMADO,SINOP,CENTRO,RUA,DAS AVENCAS,2261,NI,2016,05,03,5/3/2016,16:57:00,1
2016.150216,"A VÍTIMA NOS RELATOU QUE ARROMBARAM A PORTA DE SUA RESIDÊNCIA E DO INTERIOR FURTARAM 01 TV MARCA LG 43"" E 01 BOTIJÃO DE GÁS.",FURTO,CONSUMADO,SINOP,JARDIM SÃO PAULO,RUA,PADRE ANTONIO HAIDLER,NI,S/Nº,2016,05,04,5/4/2016,NI,1
2016.150227,NARRA QUE ESTAVA INDO PARA A ESCOLA DE BICICLETA QUANDO UM ELEMENTO EM UMA MOTOCICLETA VERMELHA A ABORDOU E PEDIU QUE A MESMA LHE ENTREGASSE O APARELHO DE CELULAR. O ELEMENTO APARENTEMENTE ARMADO COM ARMA DE FOGO NA CINTURA. NÃO FOI POSSÍVEL VER O ROSTO POIS ESTAVA COM CAPACETE. NÃO FOI POSSÍVEL VER A PLACA DA MOTO. NO LOCAL NÃO HÁ CIRCUITO DE CÂMERA.,ROUBO,CONSUMADO,SINOP,JARDIM PRIMAVERAS,AVENIDA,SIBIPIRUNAS,NI,NI,2016,05,02,5/2/2016,06:45:00,1
2016.150326,NARRA QUE ESTAVA SOZINHA EM CASA E QUE NOTOU UM BARULHO E QUANDO PERCEBEU TINHA UM ELEMENTO DENTRO DO IMÓVEL. O RAPAZ SE EVADIU DO LOCAL LEVANDO ALGUNS PERTENCES. O ELEMENTO ESTAVA APARENTEMENTE SOBRE EFEITO DE DROGAS.,ROUBO,CONSUMADO,SINOP,JARDIM PARAISO,RUA,DOS COQUEIROS,1876,B,2016,05,04,5/4/2016,17:00:00,1
2016.150342,NARRA QUE ESTAVA NO TRABALHO E AO CHEGAR EM CASA ENCONTROU A MESMA ARROMBADA. ,FURTO,CONSUMADO,SINOP,JARDIM DAS PALMEIRAS,RUA,DAS BRAUNAS,567,NI,2016,05,04,5/4/2016,18:00:00,1
2016.150447,"ESTA GUPM ""CAR"" FORA ACIONADA PELO SD FERREIRINHA QUE TRABALHA NO FÓRUM, ONDE O MESMO NOS INFORMOU DE QUE TERIA VÁRIOS JOVENS FAZENDO USO DE ENTORPECENTES EM ATITUDE SUSPEITA NA SAÍDA DO TRIBUNAL DO JÚRI NOS FUNDOS DO FÓRUM. A GU PM CAR ESTEVE NO LOCAL E EM ABORDAGEM LOGROU ÊXITO EM LOCALIZAR COM A MENOR INFRATORA ""ARIANE"" UMA PORÇÃO DE UMA SUBSTÂNCIA ANÁLOGA A MACONHA NO BOLSO NO SEU SHORTES. EM REVISTA NO CHÃO FOI LOCALIZADO UM CIGARRO DA MESMA SUBSTÂNCIA. OS TRÊS JOVENS QUE ESTAVAM FAZENDO USO DO ENTORPECENTES FORAM CONDUZIDOS PARA DEL. POL. MUNICIPAL SEM LESÕES CORPORAIS PARA PROVIDÊNCIAS DA LEI. LAVRA E REGISTRA-SE.",USO ILÍCITO DE DROGAS,CONSUMADO,SINOP,CENTRO,RUA,DAS AROEIRAS,s/n,NI,2016,05,04,5/4/2016,21:20:00,1
2016.150519,SUJEITO PEGOU A BICICLETA ESTACIONADA E SAIU COM NATURALIDADE. MORENO COM CERCA DE 1 METRO E 70 DE ALTURA. BICICLETA DE COR VINHO.,FURTO,CONSUMADO,SINOP,CENTRO,RUA,DAS PRIMAVERAS,1004,NI,2016,05,04,5/4/2016,14:50:00,1
2016.150663,"NARRA A VITIMA QUE NA DATA DO FATO CHEGOU EM SUA CASA E SUA ESPOSA MARIA HELENA,ESTAVA BÊBADA JUNTO COM SEU ENTEADO LUAN FERREIRA DE SANTOS, QUE USUÁRIO DE DROGAS TOTALMENTE AGRESSIVOS,E SUA ESPOSA TENTOU AGREDIR A VITIMA DE TODAS AS FORMAS, A VITIMA TENTOU SI DEFENDER E ACABOU EMPURRADO A MESMA, NISSO O SEU ENTEADO O LUAN PEGOU UMA RIPA E DESFERIU NA VITIMA COM INTENÇÃO DE ATINGIR A CABEÇA DA VITIMA QUE CONSEGUIU DESVIAR E VEIO PEGAR NAS COSTELAS QUE SI ENCONTRA INCHADA; VITIMA INFORMA QUE PM FOI ATÉ A CASA MAS NÃO CONSEGUIU RESULTADO; A VITIMA NOS DIZ QUE TUDO ISSO E PELO FATO DO SEU ENTEADO O SENHOR LUAN A DOIS DIAS ATRÁS FURTO PERTENCES DA VITIMA QUE IRA SER QUALIFICADO MAIS ACIMA.",FURTO,CONSUMADO,SINOP,JARDIM SANTA RITA,RUA,ALFREDO LEANS,Q13,LOTE07,2016,05,04,5/4/2016,19:00:00,1
2016.150698,"COMPARECEU NESTA UNIDADE POLICIAL A COMUNICANTE INFORMANDO QUE FURTARAM SUA CARTEIRA QUE CONTIA SEUS DOCUMENTOS, RG, CPF, CNH, TITULO DE ELEITOR, QUE ESTAVA DENTRO DO BAÚ DE SUA MOTOCICLETA.",FURTO,CONSUMADO,SINOP,JARDIM CELESTE,RUA,BERGAMONTEIRAS,06,NI,2016,05,04,5/4/2016,10:00:00,1
2016.150719,"NARRA A VITIMA QUE NA DATA DO FATO CHEGOU EM SUA RESIDENCIA E PERCEBEU QUE AS POSTA DA CASA ESTAVA ABERTA, POREM NENHUMA ESTAVA COM SINAL DE ARROBAMENTO, AO ENTRA PERCEBEU QUE SOMENTE SEU QUARTO E DE OUTRO COLEGA QUE DIVIDE O QUARTO ESTAVA REVIRADO E FALTANDO ALGUNS PERTENCES, QUE RIAM SER DESCRIMINADOS MAIS ACIMA.",FURTO,CONSUMADO,SINOP,JARDIM DAS PALMEIRAS,RUA,DAS PEROBAS,744,NI,2016,05,05,5/5/2016,00:55:00,1
2016.150822,"COMPARECEU NESTA UNIDADE POLICIAL A COMUNICANTE INFORMANDO QUE ESTAVA ANDANDO PELA AVENIDA JULIO CAMPOS E QUE ESTAVA COM SUA BOLA PENDURADA EM SEU OMBRO, QUANDO 2 HOMENS EM UMA MOTOCICLETA GRANDE, PUXOU A BOLSA DO OMBRO DA COMUNICANTE E SAIU EM DISPARADA, TOMANDO RUMO IGNORADO, QUE A COMUNICANTE NÃO SABE DESCREVER A MOTO NEM OS 2 HOMENS QUE ESTAVAM NELA, QUE DENTRO DA BOLA CONTIA OS DOCUMENTO S PESSOAIS DA COMUNICANTE, RG, CPF, TITULO DE ELEITOR, E CARTÃO MAGNÉTICO DO BANCO CAIXA ECONÔMICA FEDERAL.",ROUBO,CONSUMADO,SINOP,CENTRO,AVENIDA,JULIO CAMPOS,NI,NI,2016,05,05,5/5/2016,08:10:00,1
2016.150863,"COMPARECEU NESTA UNIDADE POLICIAL O COMUNICANTE INFORMANDO QUE FURTARAM UM RECPECTOR DE TV, PROGETOR, MAQUINA FOTOGRAFICA, E ARROMBOU O COFRE E FURTOU A QUANTIA DE 80 REIAS, DA EMPRESA AMAGGI EXPORTAÇÃO E IMPORTAÇÃO LTDA, RALATA O COMUNICANTE QUE NA EMPRESA POSSUI CIRCUITO DE MONITORAMENTO.",FURTO,CONSUMADO,SINOP,CAMPING CLUB,RODOVIA,163,NI,NI,2016,05,05,5/5/2016,01:32:00,1
2016.151555,NARRA QUE DEIXOU O SEU VEÍCULO NO ESTACIONAMENTO DA ESCOLA CEJA ENQUANTO ESTAVA EM SALA DE AULA E QUANDO RETORNOU ENCONTROU O CARRO ABERTO. FOI LEVADO UM APARELHO DE SOM E UM CARTÃO DO BANCO DO BRASIL.,FURTO,CONSUMADO,SINOP,CENTRO,AVENIDA,TARUMÃS,NI,NI,2016,05,04,5/4/2016,21:00:00,1
2016.151826,"QUE A VITIMA ESTAVA NO SERVIÇO E CHEGANDO EM SUA RESIDENCIA VISUALIZOU QUE SUA RESIDENCIA HAVIA SIDO FURTADA, SENDO ARROMBADA A PORTA E LEVADO UMA PIA, UMA MAQUINA DE LAVAR E UM FOGAREIRO; QUE NO DIA 30/04/2015 SUA RESIDENCIA FOI FURTADA E A POLICIA MILITAR ACABOU PRENDENDO EM FLAGRANTE O SUSPEITO WELLINGTON FARIAS SENDO CONFECCIONADO BOLETIM DE OCORRENCIA 21:38HS E O SUSPEITO FOI LIBERADO LOGO EM SEGUIDA 22:02HS; QUE A VITIMA NÃO ENTENDE PORQUE O SUSPEITO FOI LIBERADO E NÃO FOI REALIZADO O AUTO DE PRISÃO EM FLAGRANTE DELITO DO SUSPEITO E TOMADAS AS DEVIDAS PROVIDENCIAS (FOTOGRAFIA DO SUSPEITO, DADOS DO SUSPEITO COM AS CARACTERISTICAS).",FURTO,CONSUMADO,SINOP,CENTRO,AVENIDA,DAS PALMEIRAS,1305,NI,2016,05,05,5/5/2016,19:00:00,1
2016.151853,NARRA O COMUNICANTE QUE DEIXOU O CAMINHÃO PLACA EOE 2283 ESTACIONADO NA PARALELA EM FRENTE AO SUPER MERCADO MACHADO CENTER E FOI FAZER COMPRAS E QUANDO RETORNOU O VEICULO ESTAVA COM O VIDRO DO LADO PASSAGEIROQUEBRADO E O QUEBRA SOL TAMBÉM ESTAVA QUEBRADO; QUE LEVARAM ALGUNS OBJETOS.,FURTO,CONSUMADO,SINOP,SÃO CRSITÓVÃO,NI,NAO INFORMADO,NI,NI,2016,05,05,5/5/2016,19:40:00,1
2016.151856,NARRA O COMUNICANTE QUE DEIXOU O CAMINHÃO PLACA EOE 2266 ESTACIONADO NA FRENTE DO MERCADO SUPER CENTER E FOI FAZER COMPRA E AO RETORNAR O VEICULO ESTAVA COM VIDRO PASSAGEIRO QUEBRADO MAS NÃO LEVARAM NADA.,FURTO,CONSUMADO,SINOP,SÃO CRSITÓVÃO,NI,NAO INFORMADO,NI,NI,2016,05,05,5/5/2016,19:40:00,1
2016.151895,NARRA A COMUNICANTE QUE AO CHEGAR EM CASA A MESMA ESTAVA COM A JANELA DA COZINHA ARROMBADA E FURTARAM ALGUNS OBJETOS.,FURTO,CONSUMADO,SINOP,ADRIANO LEITAO,RUA,PARAISO,1198,NI,2016,05,05,5/5/2016,18:30:00,1
2016.151939,"ESTA GUPM/CAR, REALIZAVA RONDAS NO BAIRRO BOA VISTA, QUANDO O SD PM ARAUJO QUE COMPUNHA A GUARNIÇÃO, RECEBEU UMA LIGAÇÃO VIA CELULAR DA SOLICITANTE E VITIMA QUE É ESPOSA DO POLICIAL MILITAR, ONDE A MESMA INFORMOU A ELE QUE ESTAVA EM SUA RESIDÊNCIA LOCALIZADA NO BAIRRO TERRA RICA E QUE ESTARIA OUVINDO BARULHOS DE VOZES E OBJETOS QUE CAINDO NO CHÃO E QUE PERCEBEU QUE ALGUÉM SUBIA AS ESCADA DA RESIDÊNCIA QUE DA ACESSO AO QUARTO DA MESMA, MOMENTO ESTE EM QUE ELA ACENDEU A LUZ DO QUARTO E FOI PARA JANELA DO QUARTO PEDIR SOCORRO. ENTÃO A VITIMA VISUALIZOU QUE DOIS INDIVÍDUOS, UM TRAJANDO CAMISETA ROSA E BERMUDA ESCURA E OUTRO INDIVIDUO TRAJANDO CAMISETA CINZA E BERMUDA JEANS, SAIRAM CORRENDO DA RESIDÊNCIA PORTANDO UM NOTEBOOK E TOMANDO RUMO IGNORADO. DIANTE DESTE FATO ESTA GUPM DESLOCOU ATÉ A RESIDÊNCIA E CONSTATOU A VERACIDADE DOS FATOS, PERCEBENDO QUE UMA DAS PORTA DOS FUNDOS DA RESIDÊNCIA HAVIA SIDO ARROMBADA. EM SEGUIDA ESTA GUPM INICIOU RONDAS PELO BAIRRO COM O INTUITO DE LOCALIZAR OS SUSPEITOS. APÓS ALGUNS MINUTOS DE RONDAS PELO BAIRRO LOCALIZAMOS OS INDIVÍDUOS QUE AO AVISTAREM A GUPM EMPREENDERAM FUGA, PULANDO MUROS E CERCAS DE DIVERSAS RESIDÊNCIAS. REALIZAMOS UM CERCO NO QUARTEIRÃO DA RUA CIANORTE, ONDE LOGRAMOS ÊXITO EM LOCALIZAR OS SUSPEITOS DEITADOS EM TERRENO BALDIO E DE POSSE DO SUSPEITO DIOGO O NOTEBOOK PRODUTO DO FURTO. ",FURTO,CONSUMADO,SINOP,JARDIM TERRA RICA,RUA,TOLEDO,NI,QD. 25 LOT 29,2016,05,05,5/5/2016,23:15:00,1
2016.151966,"ATRAVÉS DE DENUNCIA ONDE RELATAVA QUE NA RUA DOS IMIGRANTES NA TERCEIRA CASA A ESQUERDA DE MURO AZUL E GRADE MARROM HAVIA UMA JOVEM LOIRA QUE ESTARIA COMERCIALIZANDO ENTORPECENTE E QUE ELA ESTAVA DE BICICLETA NO BAIRRO MENINO JESUS I E ESTARIA INDO PARA SUA CASA E QUE NO INTERIOR DA RESIDÊNCIA HAVIA MAIS ENTORPECENTES.DESLOCAMOS ATÉ O LOCAL ONDE DEPARAMOS COM A CONDUZIDA LUCIMARA ( DESCRITA NA DENUNCIA )COM UMA MOCHILA ONDE TINHA UMA METADE DE UM TABLETE DE MACONHA E QUE EM SEGUIDA ENTRAMOS NA SUA CASA ONDE ENCONTRAMOS A CONDUZIDA MARIA SENTADA NO SOFÁ E AO LADO DELA UMA OUTRA MOCHILA DE COR PRETA ABERTA CONTENDO DOIS TABLETES DE MACONHA E VÁRIOS OUTROS PEDAÇOS GRANDES E QUE NA ABORDAGEM ELA SAIU PARA FORA E ARREMESSOU ALGO QUE FOI PROCURADO PELA GUPM POREM NAO CONSEGUIMOS LOCALIZAR O QUE ELA JOGOU, QUE EM SEGUIDA O CELULAR DA LUCIMARA TOCAVA A TODO MOMENTO BEM COMO MENSAGENS DA CONDUZIDA TALITA PARA LUCIMARA DIZENDO QUE ESTAVA CHEGANDO PARA BUSCAR A DROGA,QUE QUANDO A TALITA E O GILMAR CHEGARAM FOI DADO VOZ DE PRISÃO E QUE AO INDAGAR OS DOIS A TALITA RESPONDEU QUE TINHA EM SUA MOCHILA ROUPAS E QUE PEGARIA ESSA DROGA E LEVARIA PARA A CIDADE DE LUCAS DO RIO VERDE E QUE RECEBERIA ( 300,00 ) TREZENTOS REAIS PARA REALIZAR O TRANSPORTE E O GILMAR RELATOU QUE IRIA RECEBER UMA QUANTIA PELA CORRIDA QUE ESTAVA REALIZANDO EM SUA MOTOCICLETA.QUE MEDIANTE FATOS ELES FORAM CONDUZIDOS PARA DEL POL SEM LESÃO CORPORAL PARA DEVIDAS PROVIDÊNCIAS.",TRÁFICO ILÍCITO DE DROGAS,CONSUMADO,SINOP,SAO CRISTOVAO,RUA,DOS IMIGRANTES,NI,QD-18 LT-549,2016,05,06,5/6/2016,23:00:00,1
2016.152009,NARRA QUE ESTAVA A CAMINHO DO SERVIÇO EM SUA BICICLETA QUANDO UM ELEMENTO EM UMA MOTOCICLETA HONDA 150 PRETA LEVOU A SUA BOLSA QUE ESTAVA NA CESTA DA BICICLETA. O ELEMENTO ESTAVA TRAJANDO UM CAMISA COR DE ROSA E CALÇA PRETA SOCIAL. A VÍTIMA ALEGA QUE ERA UM SENHOR DE IDADE E COR DE PELE MORENA,ROUBO,CONSUMADO,SINOP,JARDIM BOTANICO,RUA,DAS CEREJEIRAS,NI,NI,2016,05,06,5/6/2016,07:16:00,1
2016.152019,"NARRA A COMUNICANTE QUE ANDAVA NA AVENIDA DOS INGÁS, E PRÓXIMO A AVENIDA DAS CAVIÚNAS FOI SURPREENDIDA POR UMA MOTOCICLISTA QUE ENCOSTOU NA SUA BICICLETA E ANUNCIOU O ASSALTO, LEVANDO SUA BOLSA PRETA, CONTENDO SEUS DOCUMENTOS, CINQUENTA REAIS EM DINHEIRO E O SEU CELULAR. RELATA AINDA QUE O SUSPEITO ESTAVA DE CAPACETE NUMA HONDA CG FAN, NÃO SE RECORDA DA COR DA MOTOCICLETA, E NÃO PERCEBEU SE O SUSPEITO ESTAVA ARMADO OU NÃO.",FURTO,CONSUMADO,SINOP,CENTRO,AVENIDA,DOS INGÁS,NI,NI,2016,05,06,5/6/2016,07:00:00,1
